2023-11-13T00:40:52.451-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T00:40:52.455-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T00:40:52.500-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T00:40:53.141-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T00:40:53.141-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T00:40:53.367-03:00  INFO 17044 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T00:40:53.487-03:00  INFO 17044 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-11-13T03:41:21.100-03:00  INFO 14548 --- [main] org.hibernate.cfg.Environment            : HHH000406: Using bytecode reflection optimizer
2023-11-13T03:41:21.447-03:00  INFO 14548 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2023-11-13T03:41:21.890-03:00  INFO 14548 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2023-11-13T03:41:21.899-03:00  INFO 14548 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-11-13T03:41:22.211-03:00  WARN 14548 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-11-13T03:41:22.655-03:00  WARN 14548 --- [main] .s.s.UserDetailsServiceAutoConfiguration : 

Using generated security password: e56fb125-a60b-4f7d-9290-4848ab77057f

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-13T03:41:22.810-03:00  INFO 14548 --- [main] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@259aec72, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@36d39655, org.springframework.security.web.context.SecurityContextHolderFilter@4c579b5b, org.springframework.security.web.header.HeaderWriterFilter@62d6ac, org.springframework.security.web.csrf.CsrfFilter@7682bf66, org.springframework.security.web.authentication.logout.LogoutFilter@33b2ba25, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5aeebccc, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@6e7f29d5, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@26be0d23, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6e7fa4b0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3e0704e2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f6cde7e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@576b385d, org.springframework.security.web.access.ExceptionTranslationFilter@2078bf0a, org.springframework.security.web.access.intercept.AuthorizationFilter@183a508b]
2023-11-13T03:41:22.895-03:00  WARN 14548 --- [main] ocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: org.springframework.amqp.rabbit.core.RabbitAdmin
2023-11-13T03:41:22.974-03:00  INFO 14548 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-11-13T03:41:22.978-03:00  INFO 14548 --- [main] o.s.a.r.c.CachingConnectionFactory       : Attempting to connect to: [srv-ceesp.proj.ufsm.br:8082]
2023-11-13T03:41:23.223-03:00  INFO 14548 --- [main] o.s.a.r.c.CachingConnectionFactory       : Created new connection: rabbitConnectionFactory#117fb9ba:0/SimpleConnection@1ee6434 [delegate=amqp://guest@200.18.45.228:8082/, localPort=2203]
2023-11-13T03:41:23.530-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] b.u.c.t.p.service.DificuldadeService     : [salvarDificuldade] A dificuldade foi atualizada JSON: {"dificuldade":"fffffffffffffffffffffffffffffffffffffffffffffffffffffffffff","inicio":1699798548370,"validadeFinal":1699884948370}
2023-11-13T03:41:23.756-03:00  INFO 14548 --- [main] b.u.c.tapw.pilacoin.PilacoinApplication  : Started PilacoinApplication in 5.476 seconds (process running for 6.27)
2023-11-13T03:41:37.606-03:00  INFO 14548 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-13T03:41:37.606-03:00  INFO 14548 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2023-11-13T03:41:37.607-03:00  INFO 14548 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2023-11-13T03:41:39.963-03:00  INFO 14548 --- [ForkJoinPool.commonPool-worker-1] b.u.c.t.p.s.MinerarPilacoinService       : [minerarPilacoinAsync] Iniciando minerarPilaCoin();
2023-11-13T03:41:51.040-03:00  INFO 14548 --- [ForkJoinPool.commonPool-worker-1] b.u.c.t.p.s.MinerarPilacoinService       : [minerarPilacoin] Pilacoin minerado: {"chaveCriador":"MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA0EQ1QhBa78jwprN9AmGwczF/7U5GVUCUWIgpOoH4j1txxr4tS6O0ar891Fljh+NiQ7sCErhnwtU5iuN9uLfqrZOx41QRq/CH+qE17aj4jPh5e85CkLRJqWivayZEVRAVD8+1llnuYcSq/PcExJjo/itKMJ51isAeamUwdkUoQl9mDi3rTth/3jIwFtrJQkn06iXMTxFxT4UbUKY2CEtryqMFZVV7GF2hC/jeD2Td8Yg9vh8lBN1sPLBWH/4PthXip0a9NDEXuoLdIU+yzOAzQ0JEcaFvZroTSdjCsxct7bz9DwKGgnS275VWJ/Mm4Zi14//duU9/zS1wEg+toWqXGwIDAQAB","dataCriacao":1699857711039,"nomeCriador":"Augusto","nonce":"3815105004035232872914661438051399409733481750159967668104428037935500245765"}
2023-11-13T03:41:51.040-03:00  INFO 14548 --- [ForkJoinPool.commonPool-worker-1] b.u.c.t.p.service.RabbitMQService        : [enviarMensagemParaFila] Mensagem enviada fila: pila-minerado, mensagem: {"chaveCriador":"MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA0EQ1QhBa78jwprN9AmGwczF/7U5GVUCUWIgpOoH4j1txxr4tS6O0ar891Fljh+NiQ7sCErhnwtU5iuN9uLfqrZOx41QRq/CH+qE17aj4jPh5e85CkLRJqWivayZEVRAVD8+1llnuYcSq/PcExJjo/itKMJ51isAeamUwdkUoQl9mDi3rTth/3jIwFtrJQkn06iXMTxFxT4UbUKY2CEtryqMFZVV7GF2hC/jeD2Td8Yg9vh8lBN1sPLBWH/4PthXip0a9NDEXuoLdIU+yzOAzQ0JEcaFvZroTSdjCsxct7bz9DwKGgnS275VWJ/Mm4Zi14//duU9/zS1wEg+toWqXGwIDAQAB","dataCriacao":1699857711039,"nomeCriador":"Augusto","nonce":"3815105004035232872914661438051399409733481750159967668104428037935500245765"}
2023-11-13T03:41:51.087-03:00  INFO 14548 --- [ForkJoinPool.commonPool-worker-1] b.u.c.t.p.s.MinerarPilacoinService       : [enviarPilaCoinParaFila] Pilacoin minerado enviado para a fila 'pila-minerado'.
2023-11-13T03:41:51.127-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-1] b.u.c.t.p.listener.UsuarioListener       : [handleAugustoMessage] Recebido da fila 'augusto': {"erro":"Não validado porque o valor do hash não é menor que a dificuldade.","nomeUsuario":"Augusto","nonce":"3815105004035232872914661438051399409733481750159967668104428037935500245765","queue":"pila-minerado"}
2023-11-13T03:53:04.341-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T03:53:04.378-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T03:53:04.415-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-2] o.s.a.r.l.SimpleMessageListenerContainer : Waiting for workers to finish.
2023-11-13T03:53:04.764-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T03:53:05.071-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T03:53:05.229-03:00  INFO 14548 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-2] o.s.a.r.l.SimpleMessageListenerContainer : Successfully waited for workers to finish.
2023-11-13T03:53:05.318-03:00  INFO 14548 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-11-13T03:53:05.320-03:00  INFO 14548 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2023-11-13T03:53:05.322-03:00  INFO 14548 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2023-11-13T04:16:50.874-03:00  INFO 7844 --- [main] b.u.c.tapw.pilacoin.PilacoinApplication  : Starting PilacoinApplication using Java 21.0.1 with PID 7844 (C:\Topicos\Trabalho\pilacoin\build\classes\java\main started by augus in C:\Topicos\Trabalho\pilacoin)
2023-11-13T04:16:50.877-03:00  INFO 7844 --- [main] b.u.c.tapw.pilacoin.PilacoinApplication  : No active profile set, falling back to 1 default profile: "default"
2023-11-13T04:16:51.787-03:00  INFO 7844 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-11-13T04:16:51.814-03:00  INFO 7844 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 17 ms. Found 0 JPA repository interfaces.
2023-11-13T04:16:52.502-03:00  INFO 7844 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2023-11-13T04:16:52.518-03:00  INFO 7844 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2023-11-13T04:16:52.519-03:00  INFO 7844 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.15]
2023-11-13T04:16:52.654-03:00  INFO 7844 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2023-11-13T04:16:52.654-03:00  INFO 7844 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1718 ms
2023-11-13T04:16:52.851-03:00  INFO 7844 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2023-11-13T04:16:53.258-03:00  INFO 7844 --- [main] com.zaxxer.hikari.pool.PoolBase          : HikariPool-1 - Driver does not support get/set network timeout for connections. (feature not supported)
2023-11-13T04:16:53.259-03:00  INFO 7844 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection org.hsqldb.jdbc.JDBCConnection@7f3ca64a
2023-11-13T04:16:53.261-03:00  INFO 7844 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2023-11-13T04:16:53.327-03:00  INFO 7844 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-11-13T04:16:53.435-03:00  INFO 7844 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.2.13.Final
2023-11-13T04:16:53.438-03:00  INFO 7844 --- [main] org.hibernate.cfg.Environment            : HHH000406: Using bytecode reflection optimizer
2023-11-13T04:16:53.887-03:00  INFO 7844 --- [main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2023-11-13T04:16:54.345-03:00  INFO 7844 --- [main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2023-11-13T04:16:54.351-03:00  INFO 7844 --- [main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-11-13T04:16:54.746-03:00  WARN 7844 --- [main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-11-13T04:16:55.169-03:00  WARN 7844 --- [main] .s.s.UserDetailsServiceAutoConfiguration : 

Using generated security password: 796adfef-bd19-4010-8f1c-79eddb77d3f2

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-13T04:16:55.347-03:00  INFO 7844 --- [main] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2560a7be, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@fabfc79, org.springframework.security.web.context.SecurityContextHolderFilter@64af5454, org.springframework.security.web.header.HeaderWriterFilter@5a96f3cb, org.springframework.security.web.csrf.CsrfFilter@247dcbba, org.springframework.security.web.authentication.logout.LogoutFilter@4c114687, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@63ad5fe7, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@6c4d0224, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@59aa2fba, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@36d39655, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@f6cde7e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@26d445e9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@578d5d02, org.springframework.security.web.access.ExceptionTranslationFilter@75dbe490, org.springframework.security.web.access.intercept.AuthorizationFilter@4c8a9266]
2023-11-13T04:16:55.417-03:00  WARN 7844 --- [main] ocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: org.springframework.amqp.rabbit.core.RabbitAdmin
2023-11-13T04:16:55.502-03:00  INFO 7844 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-11-13T04:16:55.507-03:00  INFO 7844 --- [main] o.s.a.r.c.CachingConnectionFactory       : Attempting to connect to: [srv-ceesp.proj.ufsm.br:8082]
2023-11-13T04:16:55.724-03:00  INFO 7844 --- [main] o.s.a.r.c.CachingConnectionFactory       : Created new connection: rabbitConnectionFactory#41e7a544:0/SimpleConnection@6a7fc4c1 [delegate=amqp://guest@200.18.45.228:8082/, localPort=2477]
2023-11-13T04:16:56.275-03:00  INFO 7844 --- [main] b.u.c.tapw.pilacoin.PilacoinApplication  : Started PilacoinApplication in 5.963 seconds (process running for 6.873)
2023-11-13T04:17:07.205-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] b.u.c.t.p.service.DificuldadeService     : [salvarDificuldade] A dificuldade foi atualizada JSON: {"dificuldade":"fffffffffffffffffffffffffffffffffffffffffffffffffffffffffff","inicio":1699798548370,"validadeFinal":1699884948370}
2023-11-13T04:17:08.606-03:00  INFO 7844 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-13T04:17:08.606-03:00  INFO 7844 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2023-11-13T04:17:08.608-03:00  INFO 7844 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2023-11-13T04:17:11.537-03:00  INFO 7844 --- [ForkJoinPool.commonPool-worker-1] b.u.c.t.p.s.MinerarPilacoinService       : [minerarPilacoinAsync] Iniciando minerarPilaCoin();
2023-11-13T04:17:15.336-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-1] b.u.c.t.p.listener.UsuarioListener       : [handleAugustoMessage] Recebido da fila 'augusto': {"msg":"Pila validado por mais da metade dos peers. Mudou status para AG_BLOCO.","nomeUsuario":"Augusto","nonce":"87455354192766161071341023689064071571608699753207011574486907186950053883604","queue":"pila-validado"}
2023-11-13T04:17:19.705-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.s.ValidarPilacoinService       : [processarPilacoin] Iniciando processamento do Pilacoin: {"chaveCriador":"MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1iVQV5ugNeIDVpMj/Q8ITJ8nI8E0zjiyW/dneEfo98vtc99xN/QEo2UfmTNwvS1ExKQ0AgljaKD/OFQDX2RYgXwzP/GZ35hR90UgOssh0uj64w4g++AIQ7AaK/fqvKoRHG67Xq5FnMBuQKRwUB+/wqPCAoFa/7lv/zkUmV0GUtqyXTOpauySvBp+tkAhlkiZsluu6Ry3j0sWzYuzBcdgQOpoEj49As1muXSdVWfo6V9XOcG7vd5uddnlN/IFmjc9V8U6E7uDfeYYt0zY9S50s+o3BNQ99InZLyVVhpQHYDEi1HcR8t3Ur4qikveKXvzL2HxeBsokLM/WY8DmqsgkGwIDAQAB","dataCriacao":1699859839668,"nomeCriador":"Augusto","nonce":"25648139374520040825731826854687600699408447522816464479103940745064202847449"}
2023-11-13T04:17:19.714-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.s.ValidarPilacoinService       : [processarPilacoin] Pilacoin criado por Augusto. Ignorando validação. Retornando false para reenviar para a fila 'pila-minerado'.
2023-11-13T04:17:19.715-03:00  WARN 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.l.PilacoinMineradoListener     : [handlePilaMineradoMessage] pilacoin NÃO foi validado. Reenviando para a fila.
2023-11-13T04:17:19.715-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.service.RabbitMQService        : [enviarMensagemParaFila] Mensagem enviada fila: pila-minerado, mensagem: {"chaveCriador":"MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1iVQV5ugNeIDVpMj/Q8ITJ8nI8E0zjiyW/dneEfo98vtc99xN/QEo2UfmTNwvS1ExKQ0AgljaKD/OFQDX2RYgXwzP/GZ35hR90UgOssh0uj64w4g++AIQ7AaK/fqvKoRHG67Xq5FnMBuQKRwUB+/wqPCAoFa/7lv/zkUmV0GUtqyXTOpauySvBp+tkAhlkiZsluu6Ry3j0sWzYuzBcdgQOpoEj49As1muXSdVWfo6V9XOcG7vd5uddnlN/IFmjc9V8U6E7uDfeYYt0zY9S50s+o3BNQ99InZLyVVhpQHYDEi1HcR8t3Ur4qikveKXvzL2HxeBsokLM/WY8DmqsgkGwIDAQAB","dataCriacao":1699859839668,"nomeCriador":"Augusto","nonce":"25648139374520040825731826854687600699408447522816464479103940745064202847449"}
2023-11-13T04:17:54.268-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#2-1] b.u.c.t.p.listener.UsuarioListener       : [handleAugustoMessage] Recebido da fila 'augusto': {"msg":"Pila validado por mais da metade dos peers. Mudou status para AG_BLOCO.","nomeUsuario":"Augusto","nonce":"1586497127133015936346046762639956026230627569312209819016131109502552161101","queue":"pila-validado"}
2023-11-13T04:18:06.261-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.s.ValidarPilacoinService       : [processarPilacoin] Iniciando processamento do Pilacoin: {"chaveCriador":"MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1iVQV5ugNeIDVpMj/Q8ITJ8nI8E0zjiyW/dneEfo98vtc99xN/QEo2UfmTNwvS1ExKQ0AgljaKD/OFQDX2RYgXwzP/GZ35hR90UgOssh0uj64w4g++AIQ7AaK/fqvKoRHG67Xq5FnMBuQKRwUB+/wqPCAoFa/7lv/zkUmV0GUtqyXTOpauySvBp+tkAhlkiZsluu6Ry3j0sWzYuzBcdgQOpoEj49As1muXSdVWfo6V9XOcG7vd5uddnlN/IFmjc9V8U6E7uDfeYYt0zY9S50s+o3BNQ99InZLyVVhpQHYDEi1HcR8t3Ur4qikveKXvzL2HxeBsokLM/WY8DmqsgkGwIDAQAB","dataCriacao":1699859886224,"nomeCriador":"Augusto","nonce":"109835960163922780001818955967375024748456894170702837011900393544343540635336"}
2023-11-13T04:18:06.261-03:00  INFO 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.s.ValidarPilacoinService       : [processarPilacoin] Pilacoin criado por Augusto. Ignorando validação. Retornando false para reenviar para a fila 'pila-minerado'.
2023-11-13T04:18:06.261-03:00  WARN 7844 --- [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] b.u.c.t.p.l.PilacoinMineradoListener     : [handlePilaMineradoMessage] pilacoin NÃO foi validado. Reenviando para a fila.
